id,name,timestamp,free_bikes,empty_slots,uid,last_updated,slots,normal_bikes,ebikes
a876e4f21fbf7e9873b395485d080c1f,Ciudad Escolar,1734031043.8874884,0,19,,,,,
b376679bc7b9464f8f0edc775d71d5ad,Parque de Eirís,1734031043.8874886,0,19,,,,,
b55aa9b4a84ef790d95fe5c43e4bd1ad,Novo Mesoiro,1734031043.8874886,1,22,,,,,
bf735b3d92053c97f825a333f6686aac,Chuac,1734031043.8874886,7,12,,,,,
c158d9e1e35d2323bb2bbf49da32c47b,Casa de Sol,1734031043.8874888,5,11,,,,,
cc7469fb9362066706da43aafbe02e1f,Centro deportivo Elviña,1734031043.8874888,3,16,,,,,
d03cf3099b20bc41dddaf4ee8b282dfa,Maestranza,1734031043.887489,7,12,,,,,
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,1734031043.887489,9,9,,,,,
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,1734031043.887489,7,10,,,,,
e97735d79704dc080f7ee1a2af1e402f,Obelisco,1734031043.8874893,6,16,,,,,
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,1734031043.8874893,5,10,,,,,
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,1734031043.8874893,6,8,,,,,
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,1734031043.8874896,3,12,,,,,
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,1734031043.8874896,6,8,,,,,
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,1734031043.8874905,10,5,,,,,
023efce1bbb332a1b918d56aeb671890,Avenida de Arteixo,1734032282.6523628,4,10,,,,,
02cecd02915c86d7ab8034b61b19da0e,Mercado de Monte Alto,1734032282.652364,0,14,,,,,
030c4027b0bea390e562645c7082db4c,Los Rosales,1734032282.6523643,6,18,,,,,
0e3aa0134a2f3d07ae5bd093e6af9a33,Plaza de Portugal,1734032282.6523645,3,17,,,,,
104e0797759d11ac22a61cfed357800b,Ventorrillo,1734032282.6523645,11,7,,,,,
10af3b0e504fc241415d4047a58bfb5b,Cd Castrillón,1734032282.6523647,0,15,,,,,
15b6693701eb534cddabc0bdd4c3b8a2, Pablo Picasso,1734032282.6523647,15,2,,,,,
16d30b6bb080c9ceac0ab0ca3b20111a,Barrio de las Flores,1734032282.6523647,3,19,,,,,
18b3d4c21c5cec9d8e25fa0a6cab109a,Torre de Hércules,1734032282.652365,6,8,,,,,
18e32269ce7f371acf5ca7f016b07a2a,Campo de Marte,1734032282.652365,1,14,,,,,
198820c7b5fc5681e896110c4383a4a0,Hospital Abente y Lago,1734032282.6523652,9,6,,,,,
1a77b47ff9c828307610737e1a9046c3,Plaza de Tabacos,1734032282.6523652,9,10,,,,,
1df27d4197c65e404466107444967600,Casa del Agua,1734032282.6523652,8,5,,,,,
2139f0834a27ab807a5edb3420c2841e,Plaza De Pontevedra,1734032282.6523657,7,19,,,,,
280380564f13b15dbc782a43d2426689,Estación Autobuses,1734032282.6523657,5,10,,,,,
2ad08bdfd5fda295855b0297d410716f,Orillamar,1734032282.6523657,0,15,,,,,
2cdf0b7a087c888dee45f8c619ea5bb2,Aquarium,1734032282.652366,5,9,,,,,
2d16841278003915e01f897638776f63,Parque de Oza,1734032282.652366,7,8,,,,,
305b3112f5f1083876b2ce9146742596,Aparcamiento Matogrande,1734032282.6523662,2,13,,,,,
447505d0e57db2f71d7572ceedcbb046,Agrela,1734032282.6523662,0,23,,,,,
4c0262f67097091b43ca54b09a072bce,Paseo de Los Puentes,1734032282.6523664,2,16,,,,,
5053bbeb34b876b59c45121ab341af93,Ágora,1734032282.6523664,4,19,,,,,
5330f247a28be53b762427542867dd73,Campo de La Leña (Plaza De España),1734032282.6523664,2,13,,,,,
7446dcc290f2570a47d4ed2bc9282ceb,Cuatro Caminos,1734032282.6523666,17,6,,,,,
75e54fb28a5679603047bbd282047916,Puerto - Palexco,1734032282.6523666,7,8,,,,,
88a676510bd52100c911fb1a9b5f87b4,Expocoruna,1734032282.6523669,8,11,,,,,
8c078d095787b97917c07ab40bf3594e,Plaza Recife,1734032282.6523669,2,12,,,,,
8dfd4b95e7f499296e03312c5b1f9e22,Plaza de San Rosendo,1734032282.652367,0,15,,,,,
938a003c099dc9b2c7411f2000b88022,Puerta Real,1734032282.652367,13,9,,,,,
95a1abdf86ec8d29deb7380938c2e02e,Plaza de Conchiñas,1734032282.652367,0,15,,,,,
9ba72d8f143fb690546e6950b2d53c97,Estación Tren,1734032282.6523674,8,6,,,,,
9e7f93baecab42d934a507a9ef7e5938,Adormideras,1734032282.6523674,13,5,,,,,
9e84dc079b6d308cb74dedeb0f98f345,Marineda,1734032282.6523676,4,17,,,,,
a2893fa94f1de9a32b0b210b994f3e10,Parque de Santa Margarita,1734032282.6523676,8,5,,,,,
a876e4f21fbf7e9873b395485d080c1f,Ciudad Escolar,1734032282.6523678,2,17,,,,,
b376679bc7b9464f8f0edc775d71d5ad,Parque de Eirís,1734032282.6523678,0,19,,,,,
b55aa9b4a84ef790d95fe5c43e4bd1ad,Novo Mesoiro,1734032282.6523678,1,22,,,,,
bf735b3d92053c97f825a333f6686aac,Chuac,1734032282.6523678,6,13,,,,,
c158d9e1e35d2323bb2bbf49da32c47b,Casa de Sol,1734032282.652368,4,12,,,,,
cc7469fb9362066706da43aafbe02e1f,Centro deportivo Elviña,1734032282.652368,3,16,,,,,
d03cf3099b20bc41dddaf4ee8b282dfa,Maestranza,1734032282.6523683,8,11,,,,,
d9b01b13fb85506d591617ab5e8cf4bc,Mirador de los Castros,1734032282.6523683,8,10,,,,,
daa753bf3bdb6d5b722734d126b843b1,Plaza de Vigo,1734032282.6523685,5,12,,,,,
e97735d79704dc080f7ee1a2af1e402f,Obelisco,1734032282.6523685,9,13,,,,,
f04ee4ffca2a6f3daacba88a9eee8487,Millenium,1734032282.6523685,4,11,,,,,
f702a7b2b1631ace3781c405acb99b70,Praza de Ourense,1734032282.6523685,6,8,,,,,
f86954a7b51703f735bce5b549cb4e16,Parque del Agra,1734032282.6523688,2,13,,,,,
fb0d3f40ea7570546b171b43ccd57a2a,Rosales-Labañou,1734032282.6523693,7,7,,,,,
fee1ae73b32ffb83e1bf3f6e83e616b7,Centro Cívico Monelos,1734032282.6523693,11,4,,,,,
